case,tensor_id,pos,size_bytes
case_001,1000000918,L1,4096
case_001,1000000919,L1,4096
case_001,1000000920,UB,4096
case_001,1000000921,UB,4096
case_001,1000000922,DDR,4096
case_001,1000000923,L1,4096
case_001,1000000924,L1,4096
case_001,1000000925,UB,4096
case_001,1000000926,UB,4096
case_001,1000000927,DDR,4096
case_001,1000000928,L1,4096
case_001,1000000929,L1,4096
case_001,1000000930,UB,4096
case_001,1000000931,UB,4096
case_001,1000000932,DDR,4096
case_001,1000000933,L1,4096
case_001,1000000934,L1,4096
case_001,1000000935,UB,4096
case_001,1000000936,UB,4096
case_001,1000000937,DDR,4096
case_001,1000000938,L1,4096
case_001,1000000939,L1,4096
case_001,1000000940,UB,4096
case_001,1000000941,UB,4096
case_001,1000000942,DDR,4096
case_001,1000000943,L1,4096
case_001,1000000944,L1,4096
case_001,1000000945,UB,4096
case_001,1000000946,UB,4096
case_001,1000000947,DDR,4096
case_001,1000000948,L1,4096
case_001,1000000949,L1,4096
case_001,1000000950,UB,4096
case_001,1000000951,UB,4096
case_001,1000000952,DDR,4096
case_001,1000000953,L1,4096
case_001,1000000954,L1,4096
case_001,1000000955,UB,4096
case_001,1000000956,UB,4096
case_001,1000000957,DDR,4096
case_001,1000000958,L1,4096
case_001,1000000959,L1,4096
case_001,1000000960,UB,4096
case_001,1000000961,UB,4096
case_001,1000000962,DDR,4096
case_001,1000000963,L1,4096
case_001,1000000964,L1,4096
case_001,1000000965,UB,4096
case_001,1000000966,UB,4096
case_001,1000000967,DDR,4096
case_001,1000000968,L1,4096
case_001,1000000969,L1,4096
case_001,1000000970,UB,4096
case_001,1000000971,UB,4096
case_001,1000000972,DDR,4096
case_001,1000000973,L1,4096
case_001,1000000974,L1,4096
case_001,1000000975,UB,4096
case_001,1000000976,UB,4096
case_001,1000000977,DDR,4096
case_001,1000000978,L1,4096
case_001,1000000979,L1,4096
case_001,1000000980,UB,4096
case_001,1000000981,UB,4096
case_001,1000000982,DDR,4096
case_001,1000000983,L1,4096
case_001,1000000984,L1,4096
case_001,1000000985,UB,4096
case_001,1000000986,UB,4096
case_001,1000000987,DDR,4096
case_001,1000000988,L1,4096
case_001,1000000989,L1,4096
case_001,1000000990,UB,4096
case_001,1000000991,UB,4096
case_001,1000000992,DDR,4096
case_001,1000000993,L1,4096
case_001,1000000994,L1,4096
case_001,1000000995,UB,4096
case_001,1000000996,UB,4096
case_001,1000000997,DDR,4096
case_001,1000000998,L1,4096
case_001,1000000999,L1,4096
case_001,1000001000,UB,4096
case_001,1000001001,UB,4096
case_001,1000001002,DDR,4096
case_001,1000001003,DDR,4096
case_001,1000001004,DDR,4096
case_001,1000001005,DDR,4096
case_001,1000001006,DDR,4096
case_001,1000001007,DDR,4096
case_001,1000001008,DDR,4096
case_001,1000001009,DDR,4096
case_001,1000001010,DDR,4096
case_001,1000001011,DDR,4096
case_001,1000001012,DDR,4096
case_001,1000001013,DDR,4096
case_001,1000001014,DDR,4096
case_001,1000001015,DDR,4096
case_001,1000001016,DDR,4096
case_001,1000001017,DDR,4096
case_001,1000001018,DDR,4096
case_001,1000001019,DDR,4096
case_001,1000001020,DDR,4096
case_001,1000001021,DDR,4096
case_001,1000001022,DDR,4096
case_001,1000001023,DDR,4096
case_001,1000001024,DDR,4096
case_001,1000001025,DDR,4096
case_001,1000001026,DDR,4096
case_001,1000001027,DDR,4096
case_001,1000001028,DDR,4096
case_001,1000001029,DDR,4096
case_001,1000001030,DDR,4096
case_001,1000001031,DDR,4096
case_001,1000001032,DDR,4096
case_001,1000001033,DDR,4096
case_001,1000001034,DDR,4096
case_001,1000001035,DDR,4096
case_001,1000001036,DDR,4096
case_001,1000001037,DDR,4096
case_001,1000001038,DDR,4096
case_001,1000001039,DDR,4096
case_001,1000001040,DDR,4096
case_001,1000001041,DDR,4096
case_001,1000001042,DDR,4096
case_001,1000001043,DDR,4096
case_001,1000001044,DDR,4096
case_001,1000001045,DDR,4096
case_001,1000001046,DDR,4096
case_001,1000001047,DDR,4096
case_001,1000001048,DDR,4096
case_001,1000001049,DDR,4096
case_001,1000001050,DDR,4096
case_001,1000001051,DDR,4096
case_001,1000001052,DDR,4096
case_001,1000001053,DDR,4096
case_001,1000001054,DDR,4096
case_001,1000001055,DDR,4096
case_001,1000001056,DDR,4096
case_001,1000001057,DDR,4096
case_001,1000001058,DDR,4096
case_001,1000001059,DDR,4096
case_001,1000001060,DDR,4096
case_001,1000001061,DDR,4096
case_001,1000001062,DDR,4096
case_001,1000001063,DDR,4096
case_001,1000001064,DDR,4096
case_001,1000001065,DDR,4096
case_001,1000001066,DDR,4096
case_001,1000001067,DDR,4096
case_001,1000001068,DDR,4096
case_001,1000001069,DDR,4096
case_001,1000001070,DDR,4096
case_001,1000001071,DDR,4096
case_001,1000001072,DDR,4096
case_001,1000001073,DDR,4096
case_001,1000001074,DDR,4096
case_001,1000001075,DDR,4096
case_001,1000001076,DDR,4096
case_001,1000001077,DDR,4096
case_001,1000001078,DDR,4096
case_001,1000001079,DDR,4096
case_001,1000001080,DDR,4096
case_001,1000001081,DDR,4096
case_001,1000001082,DDR,4096
case_001,1000001083,DDR,4096
case_001,1000001084,DDR,4096
case_001,1000001085,DDR,4096
case_001,1000001086,DDR,4096
case_001,1000001087,DDR,4096
case_001,1000001088,DDR,4096
case_001,1000001089,DDR,4096
case_001,1000001090,DDR,4096
case_001,1000001091,DDR,4096
case_001,1000001092,DDR,4096
case_001,1000001093,DDR,4096
case_001,1000001094,DDR,4096
case_001,1000001095,DDR,4096
case_001,1000001096,DDR,4096
case_001,1000001097,DDR,4096
case_001,1000001098,DDR,4096
case_001,1000001099,DDR,4096
case_001,1000001100,DDR,4096
case_001,1000001101,DDR,4096
case_001,1000001102,DDR,4096
case_001,1000001103,DDR,4096
case_001,1000001104,DDR,4096
case_001,1000001105,DDR,4096
case_001,1000001106,DDR,4096
case_001,1000001107,DDR,4096
case_001,1000001108,DDR,4096
case_001,1000001109,DDR,4096
case_001,1000001110,DDR,4096
case_001,1000001111,DDR,4096
case_001,1000001112,DDR,4096
case_001,1000001113,DDR,4096
case_001,1000001114,DDR,4096
case_001,1000001115,DDR,4096
case_001,1000001116,DDR,4096
case_001,1000001117,DDR,4096
case_001,1000001118,DDR,4096
case_001,1000001119,DDR,4096
case_001,1000001120,DDR,4096
case_001,1000001121,DDR,4096
case_001,1000001122,DDR,4096
case_001,1000001123,DDR,4096
case_001,1000001124,DDR,4096
case_001,1000001125,DDR,4096
case_001,1000001126,DDR,4096
case_001,1000001127,DDR,4096
case_001,1000001128,DDR,4096
case_001,1000001129,DDR,4096
case_001,1000001130,DDR,4096
case_001,1000001131,DDR,4096
case_001,1000001132,DDR,4096
case_001,1000001133,DDR,4096
case_001,1000001134,DDR,4096
case_001,1000001135,DDR,4096
case_001,1000001136,DDR,4096
case_001,1000001137,DDR,4096
case_001,1000001138,DDR,4096
case_001,1000001139,DDR,4096
case_001,1000001140,DDR,4096
case_001,1000001141,DDR,4096
case_001,1000001142,DDR,4096
case_001,1000001143,DDR,4096
case_001,1000001144,DDR,4096
case_001,1000001145,DDR,4096
case_001,1000001146,DDR,4096
case_001,1000001147,DDR,4096
case_001,1000001148,DDR,4096
case_001,1000001149,DDR,4096
case_001,1000001150,DDR,4096
case_001,1000001151,DDR,4096
case_001,1000001152,DDR,4096
case_001,1000001153,DDR,4096
case_001,1000001154,DDR,4096
case_001,1000001155,DDR,4096
case_001,1000001156,DDR,4096
case_001,1000001157,DDR,4096
case_001,1000001158,DDR,4096
case_001,1000001159,DDR,4096
case_001,1000001160,DDR,4096
case_001,1000001161,DDR,4096
case_001,1000001162,DDR,4096
case_001,1000001163,DDR,4096
case_001,1000001164,DDR,4096
case_001,1000001165,DDR,4096
case_001,1000001166,DDR,4096
case_001,1000001167,DDR,4096
case_001,1000001168,DDR,4096
case_001,1000001169,DDR,4096
case_001,1000001170,DDR,4096
case_001,1000001171,DDR,4096
case_001,1000001172,DDR,4096
case_001,1000001173,DDR,4096
case_001,1000001174,DDR,4096
case_001,1000001175,DDR,4096
case_001,1000001176,DDR,4096
case_001,1000001177,DDR,4096
case_001,1000001178,DDR,4096
case_001,1000001179,DDR,4096
case_001,1000001180,DDR,4096
case_001,1000001181,DDR,4096
case_001,1000001182,DDR,4096
case_001,1000001183,DDR,4096
case_001,1000001184,DDR,4096
case_001,1000001185,DDR,4096
case_001,1000001186,DDR,4096
case_001,1000001187,DDR,4096
case_001,1000001188,DDR,4096
case_001,1000001189,DDR,4096
case_001,1000001190,DDR,4096
case_001,1000001191,DDR,4096
case_001,1000001192,DDR,4096
case_001,1000001193,DDR,4096
case_001,1000001194,DDR,4096
case_001,1000001195,DDR,4096
case_001,1000001196,DDR,4096
case_001,1000001197,DDR,4096
case_001,1000001198,DDR,4096
case_001,1000001199,DDR,4096
case_001,1000001200,DDR,4096
case_001,1000001201,DDR,4096
case_002,1000000000,DDR,1536
case_002,1000000001,L1,1536
case_002,1000000002,DDR,4608
case_002,1000000003,L1,4608
case_002,1000000004,L1,1536
case_002,1000000005,UB,1536
case_002,1000000006,L1,1536
case_002,1000000007,UB,1536
case_002,1000000008,L1,1536
case_002,1000000009,UB,1536
case_002,1000000010,L1,1536
case_002,1000000011,UB,1536
case_002,1000000012,DDR,1536
case_002,1000000013,L1,1536
case_002,1000000014,DDR,4608
case_002,1000000015,L1,4608
case_002,1000000016,L1,1536
case_002,1000000017,UB,1536
case_002,1000000018,L1,1536
case_002,1000000019,UB,1536
case_002,1000000020,L1,1536
case_002,1000000021,UB,1536
case_002,1000000022,L1,1536
case_002,1000000023,UB,1536
case_002,1000000024,DDR,1536
case_002,1000000025,L1,1536
case_002,1000000026,DDR,4608
case_002,1000000027,L1,4608
case_002,1000000028,L1,1536
case_002,1000000029,UB,1536
case_002,1000000030,L1,1536
case_002,1000000031,UB,1536
case_002,1000000032,L1,1536
case_002,1000000033,UB,1536
case_002,1000000034,L1,1536
case_002,1000000035,UB,1536
case_002,1000000036,DDR,1536
case_002,1000000037,L1,1536
case_002,1000000038,DDR,4608
case_002,1000000039,L1,4608
case_002,1000000040,L1,1536
case_002,1000000041,UB,1536
case_002,1000000042,L1,1536
case_002,1000000043,UB,1536
case_002,1000000044,L1,1536
case_002,1000000045,UB,1536
case_002,1000000046,L1,1536
case_002,1000000047,UB,1536
case_002,1000000048,DDR,1536
case_002,1000000049,L1,1536
case_002,1000000050,DDR,4608
case_002,1000000051,L1,4608
case_002,1000000052,L1,1536
case_002,1000000053,UB,1536
case_002,1000000054,L1,1536
case_002,1000000055,UB,1536
case_002,1000000056,L1,1536
case_002,1000000057,UB,1536
case_002,1000000058,L1,1536
case_002,1000000059,UB,1536
case_002,1000000060,DDR,1536
case_002,1000000061,L1,1536
case_002,1000000062,DDR,4608
case_002,1000000063,L1,4608
case_002,1000000064,L1,1536
case_002,1000000065,UB,1536
case_002,1000000066,L1,1536
case_002,1000000067,UB,1536
case_002,1000000068,L1,1536
case_002,1000000069,UB,1536
case_002,1000000070,L1,1536
case_002,1000000071,UB,1536
case_002,1000000072,DDR,1536
case_002,1000000073,L1,1536
case_002,1000000074,DDR,4608
case_002,1000000075,L1,4608
case_002,1000000076,L1,1536
case_002,1000000077,UB,1536
case_002,1000000078,L1,1536
case_002,1000000079,UB,1536
case_002,1000000080,L1,1536
case_002,1000000081,UB,1536
case_002,1000000082,L1,1536
case_002,1000000083,UB,1536
case_002,1000000084,DDR,1536
case_002,1000000085,L1,1536
case_002,1000000086,DDR,4608
case_002,1000000087,L1,4608
case_002,1000000088,L1,1536
case_002,1000000089,UB,1536
case_002,1000000090,L1,1536
case_002,1000000091,UB,1536
case_002,1000000092,L1,1536
case_002,1000000093,UB,1536
case_002,1000000094,L1,1536
case_002,1000000095,UB,1536
case_002,1000000096,DDR,1536
case_002,1000000097,L1,1536
case_002,1000000098,DDR,4608
case_002,1000000099,L1,4608
case_002,1000000100,L1,1536
case_002,1000000101,UB,1536
case_002,1000000102,L1,1536
case_002,1000000103,UB,1536
case_002,1000000104,L1,1536
case_002,1000000105,UB,1536
case_002,1000000106,L1,1536
case_002,1000000107,UB,1536
case_002,1000000108,DDR,1536
case_002,1000000109,L1,1536
case_002,1000000110,DDR,4608
case_002,1000000111,L1,4608
case_002,1000000112,L1,1536
case_002,1000000113,UB,1536
case_002,1000000114,L1,1536
case_002,1000000115,UB,1536
case_002,1000000116,L1,1536
case_002,1000000117,UB,1536
case_002,1000000118,L1,1536
case_002,1000000119,UB,1536
case_002,1000000120,DDR,1536
case_002,1000000121,L1,1536
case_002,1000000122,DDR,4608
case_002,1000000123,L1,4608
case_002,1000000124,L1,1536
case_002,1000000125,UB,1536
case_002,1000000126,L1,1536
case_002,1000000127,UB,1536
case_002,1000000128,L1,1536
case_002,1000000129,UB,1536
case_002,1000000130,L1,1536
case_002,1000000131,UB,1536
case_002,1000000132,DDR,1536
case_002,1000000133,L1,1536
case_002,1000000134,DDR,4608
case_002,1000000135,L1,4608
case_002,1000000136,L1,1536
case_002,1000000137,UB,1536
case_002,1000000138,L1,1536
case_002,1000000139,UB,1536
case_002,1000000140,L1,1536
case_002,1000000141,UB,1536
case_002,1000000142,L1,1536
case_002,1000000143,UB,1536
case_002,1000000144,DDR,1536
case_002,1000000145,L1,1536
case_002,1000000146,DDR,4608
case_002,1000000147,L1,4608
case_002,1000000148,L1,1536
case_002,1000000149,UB,1536
case_002,1000000150,L1,1536
case_002,1000000151,UB,1536
case_002,1000000152,L1,1536
case_002,1000000153,UB,1536
case_002,1000000154,L1,1536
case_002,1000000155,UB,1536
case_002,1000000156,DDR,1536
case_002,1000000157,L1,1536
case_002,1000000158,DDR,4608
case_002,1000000159,L1,4608
case_002,1000000160,L1,1536
case_002,1000000161,UB,1536
case_002,1000000162,L1,1536
case_002,1000000163,UB,1536
case_002,1000000164,L1,1536
case_002,1000000165,UB,1536
case_002,1000000166,L1,1536
case_002,1000000167,UB,1536
case_002,1000000168,DDR,1536
case_002,1000000169,L1,1536
case_002,1000000170,DDR,4608
case_002,1000000171,L1,4608
case_002,1000000172,L1,1536
case_002,1000000173,UB,1536
case_002,1000000174,L1,1536
case_002,1000000175,UB,1536
case_002,1000000176,L1,1536
case_002,1000000177,UB,1536
case_002,1000000178,L1,1536
case_002,1000000179,UB,1536
case_002,1000000180,DDR,1536
case_002,1000000181,L1,1536
case_002,1000000182,DDR,4608
case_002,1000000183,L1,4608
case_002,1000000184,L1,1536
case_002,1000000185,UB,1536
case_002,1000000186,L1,1536
case_002,1000000187,UB,1536
case_002,1000000188,L1,1536
case_002,1000000189,UB,1536
case_002,1000000190,L1,1536
case_002,1000000191,UB,1536
case_002,1000000192,DDR,1536
case_002,1000000193,L1,1536
case_002,1000000194,DDR,4608
case_002,1000000195,L1,4608
case_002,1000000196,L1,1536
case_002,1000000197,UB,1536
case_002,1000000198,L1,1536
case_002,1000000199,UB,1536
case_002,1000000200,L1,1536
case_002,1000000201,UB,1536
case_002,1000000202,L1,1536
case_002,1000000203,UB,1536
case_002,1000000204,DDR,1536
case_002,1000000205,L1,1536
case_002,1000000206,DDR,4608
case_002,1000000207,L1,4608
case_002,1000000208,L1,1536
case_002,1000000209,UB,1536
case_002,1000000210,L1,1536
case_002,1000000211,UB,1536
case_002,1000000212,L1,1536
case_002,1000000213,UB,1536
case_002,1000000214,L1,1536
case_002,1000000215,UB,1536
case_002,1000000216,DDR,1536
case_002,1000000217,L1,1536
case_002,1000000218,DDR,4608
case_002,1000000219,L1,4608
case_002,1000000220,L1,1536
case_002,1000000221,UB,1536
case_002,1000000222,L1,1536
case_002,1000000223,UB,1536
case_002,1000000224,L1,1536
case_002,1000000225,UB,1536
case_002,1000000226,L1,1536
case_002,1000000227,UB,1536
case_002,1000000228,DDR,1536
case_002,1000000229,L1,1536
case_002,1000000230,DDR,4608
case_002,1000000231,L1,4608
case_002,1000000232,L1,1536
case_002,1000000233,UB,1536
case_002,1000000234,L1,1536
case_002,1000000235,UB,1536
case_002,1000000236,L1,1536
case_002,1000000237,UB,1536
case_002,1000000238,L1,1536
case_002,1000000239,UB,1536
case_002,1000000240,DDR,1536
case_002,1000000241,L1,1536
case_002,1000000242,DDR,4608
case_002,1000000243,L1,4608
case_002,1000000244,L1,1536
case_002,1000000245,UB,1536
case_002,1000000246,L1,1536
case_002,1000000247,UB,1536
case_002,1000000248,L1,1536
case_002,1000000249,UB,1536
case_002,1000000250,L1,1536
case_002,1000000251,UB,1536
case_002,1000000252,DDR,1536
case_002,1000000253,L1,1536
case_002,1000000254,DDR,4608
case_002,1000000255,L1,4608
case_002,1000000256,L1,1536
case_002,1000000257,UB,1536
case_002,1000000258,L1,1536
case_002,1000000259,UB,1536
case_002,1000000260,L1,1536
case_002,1000000261,UB,1536
case_002,1000000262,L1,1536
case_002,1000000263,UB,1536
case_002,1000000264,DDR,1536
case_002,1000000265,L1,1536
case_002,1000000266,DDR,4608
case_002,1000000267,L1,4608
case_002,1000000268,L1,1536
case_002,1000000269,UB,1536
case_002,1000000270,L1,1536
case_002,1000000271,UB,1536
case_002,1000000272,L1,1536
case_002,1000000273,UB,1536
case_002,1000000274,L1,1536
case_002,1000000275,UB,1536
case_002,1000000276,DDR,1536
case_002,1000000277,L1,1536
case_002,1000000278,DDR,4608
case_002,1000000279,L1,4608
case_002,1000000280,L1,1536
case_002,1000000281,UB,1536
case_002,1000000282,L1,1536
case_002,1000000283,UB,1536
case_002,1000000284,L1,1536
case_002,1000000285,UB,1536
case_002,1000000286,L1,1536
case_002,1000000287,UB,1536
case_002,1000000288,DDR,1536
case_002,1000000289,L1,1536
case_002,1000000290,DDR,4608
case_002,1000000291,L1,4608
case_002,1000000292,L1,1536
case_002,1000000293,UB,1536
case_002,1000000294,L1,1536
case_002,1000000295,UB,1536
case_002,1000000296,L1,1536
case_002,1000000297,UB,1536
case_002,1000000298,L1,1536
case_002,1000000299,UB,1536
case_002,1000000300,DDR,1536
case_002,1000000301,L1,1536
case_002,1000000302,DDR,4608
case_002,1000000303,L1,4608
case_002,1000000304,L1,1536
case_002,1000000305,UB,1536
case_002,1000000306,L1,1536
case_002,1000000307,UB,1536
case_002,1000000308,L1,1536
case_002,1000000309,UB,1536
case_002,1000000310,L1,1536
case_002,1000000311,UB,1536
case_002,1000000312,DDR,1536
case_002,1000000313,L1,1536
case_002,1000000314,DDR,4608
case_002,1000000315,L1,4608
case_002,1000000316,L1,1536
case_002,1000000317,UB,1536
case_002,1000000318,L1,1536
case_002,1000000319,UB,1536
case_002,1000000320,L1,1536
case_002,1000000321,UB,1536
case_002,1000000322,L1,1536
case_002,1000000323,UB,1536
case_002,1000000324,DDR,1536
case_002,1000000325,L1,1536
case_002,1000000326,DDR,4608
case_002,1000000327,L1,4608
case_002,1000000328,L1,1536
case_002,1000000329,UB,1536
case_002,1000000330,L1,1536
case_002,1000000331,UB,1536
case_002,1000000332,L1,1536
case_002,1000000333,UB,1536
case_002,1000000334,L1,1536
case_002,1000000335,UB,1536
case_002,1000000336,DDR,1536
case_002,1000000337,L1,1536
case_002,1000000338,DDR,4608
case_002,1000000339,L1,4608
case_002,1000000340,L1,1536
case_002,1000000341,UB,1536
case_002,1000000342,L1,1536
case_002,1000000343,UB,1536
case_002,1000000344,L1,1536
case_002,1000000345,UB,1536
case_002,1000000346,L1,1536
case_002,1000000347,UB,1536
case_002,1000000348,DDR,1536
case_002,1000000349,L1,1536
case_002,1000000350,DDR,4608
case_002,1000000351,L1,4608
case_002,1000000352,L1,1536
case_002,1000000353,UB,1536
case_002,1000000354,L1,1536
case_002,1000000355,UB,1536
case_002,1000000356,L1,1536
case_002,1000000357,UB,1536
case_002,1000000358,L1,1536
case_002,1000000359,UB,1536
case_002,1000000360,DDR,1536
case_002,1000000361,L1,1536
case_002,1000000362,DDR,4608
case_002,1000000363,L1,4608
case_002,1000000364,L1,1536
case_002,1000000365,UB,1536
case_002,1000000366,L1,1536
case_002,1000000367,UB,1536
case_002,1000000368,L1,1536
case_002,1000000369,UB,1536
case_002,1000000370,L1,1536
case_002,1000000371,UB,1536
case_002,1000000372,DDR,1536
case_002,1000000373,L1,1536
case_002,1000000374,DDR,4608
case_002,1000000375,L1,4608
case_002,1000000376,L1,1536
case_002,1000000377,UB,1536
case_002,1000000378,L1,1536
case_002,1000000379,UB,1536
case_002,1000000380,L1,1536
case_002,1000000381,UB,1536
case_002,1000000382,L1,1536
case_002,1000000383,UB,1536
case_002,1000000384,DDR,1536
case_002,1000000385,L1,1536
case_002,1000000386,DDR,4608
case_002,1000000387,L1,4608
